Name,Runtime,Notes,GPU Type,GPU Count,State,Tags,Updated,ID,User,Group,Job Type,Created,End Time,Sweep,Hostname,Description,Commit,GitHub,epochs,latent_dimension,model,ae_input_days,batch_size,checkpoint,cnn_batchnorm,dataset,learning_rate,learning_rate_style,loss,noise,noise_pct,optimiser,optimiser_hyperparams,weight_decay,best_val_loss,epoch,train_loss,val_loss,cr
rosy-glade-323,115,-,NVIDIA GeForce GTX 1060 6GB,1,finished,,2022-10-06T16:47:25.000Z,2zs302tq,syip0005,,,2022-10-06T16:45:30.000Z,2022-10-06T16:47:25.000Z,,scott-System-Product-Name,,,https://github.com/syip0005/hybridcompression/tree/5ca9d47212e4f5be2dbc407b9aa299d360528046,1000,48,HAE2,12,512,./model_param/state_7537529.pt,TRUE,UMASS2,0.001,constant,MSE,none,0.1,Adam,default,1.00E-10,0.019914454,1000,0.019896919,0.01991695,24
zany-rain-322,115,-,NVIDIA GeForce GTX 1060 6GB,1,finished,,2022-10-06T16:45:25.000Z,159zgmhw,syip0005,,,2022-10-06T16:43:30.000Z,2022-10-06T16:45:25.000Z,,scott-System-Product-Name,,,https://github.com/syip0005/hybridcompression/tree/5ca9d47212e4f5be2dbc407b9aa299d360528046,1000,52,HAE2,12,512,./model_param/state_1352047.pt,TRUE,UMASS2,0.001,constant,MSE,none,0.1,Adam,default,1.00E-10,0.019779956,1000,0.019389046,0.019794796,22.15384615
logical-star-321,114,-,NVIDIA GeForce GTX 1060 6GB,1,finished,,2022-10-06T16:43:25.000Z,2wpdunqn,syip0005,,,2022-10-06T16:41:31.000Z,2022-10-06T16:43:25.000Z,,scott-System-Product-Name,,,https://github.com/syip0005/hybridcompression/tree/5ca9d47212e4f5be2dbc407b9aa299d360528046,1000,57,HAE2,12,512,./model_param/state_6176479.pt,TRUE,UMASS2,0.001,constant,MSE,none,0.1,Adam,default,1.00E-10,0.020992275,1000,0.020292837,0.021027919,20.21052632
icy-smoke-320,116,-,NVIDIA GeForce GTX 1060 6GB,1,finished,,2022-10-06T16:41:26.000Z,ts12371l,syip0005,,,2022-10-06T16:39:30.000Z,2022-10-06T16:41:26.000Z,,scott-System-Product-Name,,,https://github.com/syip0005/hybridcompression/tree/5ca9d47212e4f5be2dbc407b9aa299d360528046,1000,64,HAE2,12,512,./model_param/state_8891287.pt,TRUE,UMASS2,0.001,constant,MSE,none,0.1,Adam,default,1.00E-10,0.020285167,1000,0.020091582,0.020285167,18
stoic-glade-319,116,-,NVIDIA GeForce GTX 1060 6GB,1,finished,,2022-10-06T16:39:25.000Z,2tpkj3ay,syip0005,,,2022-10-06T16:37:29.000Z,2022-10-06T16:39:25.000Z,,scott-System-Product-Name,,,https://github.com/syip0005/hybridcompression/tree/5ca9d47212e4f5be2dbc407b9aa299d360528046,1000,72,HAE2,12,512,./model_param/state_4710758.pt,TRUE,UMASS2,0.001,constant,MSE,none,0.1,Adam,default,1.00E-10,0.020355344,1000,0.020310596,0.020355344,16
pretty-dawn-318,114,-,NVIDIA GeForce GTX 1060 6GB,1,finished,,2022-10-06T16:37:23.000Z,3sgfcc1h,syip0005,,,2022-10-06T16:35:29.000Z,2022-10-06T16:37:23.000Z,,scott-System-Product-Name,,,https://github.com/syip0005/hybridcompression/tree/5ca9d47212e4f5be2dbc407b9aa299d360528046,1000,82,HAE2,12,512,./model_param/state_9697807.pt,TRUE,UMASS2,0.001,constant,MSE,none,0.1,Adam,default,1.00E-10,0.020259066,1000,0.019692117,0.020265192,14.04878049
glamorous-totem-331,82,-,NVIDIA GeForce GTX 1060 6GB,1,finished,,2022-10-06T17:09:19.000Z,ba2a8ecq,syip0005,,,2022-10-06T17:07:57.000Z,2022-10-06T17:09:19.000Z,,scott-System-Product-Name,,,https://github.com/syip0005/hybridcompression/tree/5ca9d47212e4f5be2dbc407b9aa299d360528046,1000,256,HAE2,32,512,./model_param/state_6079649.pt,TRUE,UMASS2,0.001,constant,MSE,none,0.1,Adam,default,1.00E-10,0.015542144,1000,0.009255091,0.018674955,12
earthy-glade-316,118,-,NVIDIA GeForce GTX 1060 6GB,1,finished,,2022-10-06T16:33:22.000Z,1fz6wdet,syip0005,,,2022-10-06T16:31:24.000Z,2022-10-06T16:33:22.000Z,,scott-System-Product-Name,,,https://github.com/syip0005/hybridcompression/tree/5ca9d47212e4f5be2dbc407b9aa299d360528046,1000,144,HAE2,12,512,./model_param/state_1082858.pt,TRUE,UMASS2,0.001,constant,MSE,none,0.1,Adam,default,1.00E-10,0.020179095,1000,0.019447146,0.020179978,8
autumn-star-315,119,-,NVIDIA GeForce GTX 1060 6GB,1,finished,,2022-10-06T16:31:19.000Z,2kym8rb3,syip0005,,,2022-10-06T16:29:20.000Z,2022-10-06T16:31:19.000Z,,scott-System-Product-Name,,,https://github.com/syip0005/hybridcompression/tree/5ca9d47212e4f5be2dbc407b9aa299d360528046,1000,192,HAE2,12,512,./model_param/state_3700541.pt,TRUE,UMASS2,0.001,constant,MSE,none,0.1,Adam,default,1.00E-10,0.020218955,1000,0.020074306,0.020218955,6
pious-water-314,120,-,NVIDIA GeForce GTX 1060 6GB,1,finished,,2022-10-06T16:29:15.000Z,1cpgs82y,syip0005,,,2022-10-06T16:27:15.000Z,2022-10-06T16:29:15.000Z,,scott-System-Product-Name,,,https://github.com/syip0005/hybridcompression/tree/5ca9d47212e4f5be2dbc407b9aa299d360528046,1000,288,HAE2,12,512,./model_param/state_1023038.pt,TRUE,UMASS2,0.001,constant,MSE,none,0.1,Adam,default,1.00E-10,0.019929728,1000,0.018730002,0.019960573,4
clear-blaze-313,134,-,NVIDIA GeForce GTX 1060 6GB,1,finished,,2022-10-06T16:27:10.000Z,i7dle764,syip0005,,,2022-10-06T16:24:56.000Z,2022-10-06T16:27:10.000Z,,scott-System-Product-Name,,,https://github.com/syip0005/hybridcompression/tree/5ca9d47212e4f5be2dbc407b9aa299d360528046,1000,576,HAE2,12,512,./model_param/state_7256862.pt,TRUE,UMASS2,0.001,constant,MSE,none,0.1,Adam,default,1.00E-10,0.020114247,1000,0.019585285,0.020114247,2
divine-frog-312,999,-,NVIDIA GeForce GTX 1060 6GB,1,finished,,2022-10-06T16:24:51.000Z,5whdsgg4,syip0005,,,2022-10-06T16:08:12.000Z,2022-10-06T16:24:51.000Z,,scott-System-Product-Name,,,https://github.com/syip0005/hybridcompression/tree/5ca9d47212e4f5be2dbc407b9aa299d360528046,1000,14,HAE2,12,512,./model_param/state_5963348.pt,TRUE,CERN3,0.001,constant,MSE,none,0.1,Adam,default,1.00E-10,0.014358414,1000,0.012358371,0.015418316,41.14285714
charmed-wildflower-311,998,-,NVIDIA GeForce GTX 1060 6GB,1,finished,,2022-10-06T16:08:06.000Z,ubaidlai,syip0005,,,2022-10-06T15:51:28.000Z,2022-10-06T16:08:06.000Z,,scott-System-Product-Name,,,https://github.com/syip0005/hybridcompression/tree/5ca9d47212e4f5be2dbc407b9aa299d360528046,1000,19,HAE2,12,512,./model_param/state_1815107.pt,TRUE,CERN3,0.001,constant,MSE,none,0.1,Adam,default,1.00E-10,0.013642165,1000,0.011262885,0.015292971,30.31578947
wild-violet-310,999,-,NVIDIA GeForce GTX 1060 6GB,1,finished,,2022-10-06T15:51:23.000Z,2eab2spg,syip0005,,,2022-10-06T15:34:44.000Z,2022-10-06T15:51:23.000Z,,scott-System-Product-Name,,,https://github.com/syip0005/hybridcompression/tree/5ca9d47212e4f5be2dbc407b9aa299d360528046,1000,28,HAE2,12,512,./model_param/state_9622648.pt,TRUE,CERN3,0.001,constant,MSE,none,0.1,Adam,default,1.00E-10,0.012597081,1000,0.010204944,0.013699054,20.57142857
treasured-spaceship-309,1000,-,NVIDIA GeForce GTX 1060 6GB,1,finished,,2022-10-06T15:34:39.000Z,17ns5dkg,syip0005,,,2022-10-06T15:17:59.000Z,2022-10-06T15:34:39.000Z,,scott-System-Product-Name,,,https://github.com/syip0005/hybridcompression/tree/5ca9d47212e4f5be2dbc407b9aa299d360528046,1000,32,HAE2,12,512,./model_param/state_1325732.pt,TRUE,CERN3,0.001,constant,MSE,none,0.1,Adam,default,1.00E-10,0.012024632,1000,0.009392879,0.013569165,18
atomic-lion-308,1000,-,NVIDIA GeForce GTX 1060 6GB,1,finished,,2022-10-06T15:17:54.000Z,2xxccsnc,syip0005,,,2022-10-06T15:01:14.000Z,2022-10-06T15:17:54.000Z,,scott-System-Product-Name,,,https://github.com/syip0005/hybridcompression/tree/5ca9d47212e4f5be2dbc407b9aa299d360528046,1000,38,HAE2,12,512,./model_param/state_8554880.pt,TRUE,CERN3,0.001,constant,MSE,none,0.1,Adam,default,1.00E-10,0.011563796,1000,0.008706851,0.013289158,15.15789474
flowing-voice-307,1001,-,NVIDIA GeForce GTX 1060 6GB,1,finished,,2022-10-06T15:01:09.000Z,3hy18rpe,syip0005,,,2022-10-06T14:44:28.000Z,2022-10-06T15:01:09.000Z,,scott-System-Product-Name,,,https://github.com/syip0005/hybridcompression/tree/5ca9d47212e4f5be2dbc407b9aa299d360528046,1000,44,HAE2,12,512,./model_param/state_1693636.pt,TRUE,CERN3,0.001,constant,MSE,none,0.1,Adam,default,1.00E-10,0.011162613,1000,0.008017517,0.013270625,13.09090909
charmed-serenity-317,117,-,NVIDIA GeForce GTX 1060 6GB,1,finished,,2022-10-06T16:35:24.000Z,3jmt29fd,syip0005,,,2022-10-06T16:33:27.000Z,2022-10-06T16:35:24.000Z,,scott-System-Product-Name,,,https://github.com/syip0005/hybridcompression/tree/5ca9d47212e4f5be2dbc407b9aa299d360528046,1000,96,HAE2,12,512,./model_param/state_3995498.pt,TRUE,UMASS2,0.001,constant,MSE,none,0.1,Adam,default,1.00E-10,0.020075286,1000,0.020193402,0.020075286,12
stoic-hill-305,1000,-,NVIDIA GeForce GTX 1060 6GB,1,finished,,2022-10-06T14:27:36.000Z,2fgcrntt,syip0005,,,2022-10-06T14:10:56.000Z,2022-10-06T14:27:36.000Z,,scott-System-Product-Name,,,https://github.com/syip0005/hybridcompression/tree/5ca9d47212e4f5be2dbc407b9aa299d360528046,1000,52,HAE2,12,512,./model_param/state_7239598.pt,TRUE,CERN3,0.001,constant,MSE,none,0.1,Adam,default,1.00E-10,0.010492896,1000,0.007211546,0.012399611,11.07692308
fanciful-wave-304,1001,-,NVIDIA GeForce GTX 1060 6GB,1,finished,,2022-10-06T14:10:50.000Z,18j68xxt,syip0005,,,2022-10-06T13:54:09.000Z,2022-10-06T14:10:50.000Z,,scott-System-Product-Name,,,https://github.com/syip0005/hybridcompression/tree/5ca9d47212e4f5be2dbc407b9aa299d360528046,1000,57,HAE2,12,512,./model_param/state_6282457.pt,TRUE,CERN3,0.001,constant,MSE,none,0.1,Adam,default,1.00E-10,0.010129266,1000,0.007018601,0.011944986,10.10526316
driven-wood-303,1002,-,NVIDIA GeForce GTX 1060 6GB,1,finished,,2022-10-06T13:54:04.000Z,3bhqharg,syip0005,,,2022-10-06T13:37:22.000Z,2022-10-06T13:54:04.000Z,,scott-System-Product-Name,,,https://github.com/syip0005/hybridcompression/tree/5ca9d47212e4f5be2dbc407b9aa299d360528046,1000,64,HAE2,12,512,./model_param/state_9894607.pt,TRUE,CERN3,0.001,constant,MSE,none,0.1,Adam,default,1.00E-10,0.009534691,1000,0.006647569,0.011347649,9
rural-snow-302,1002,-,NVIDIA GeForce GTX 1060 6GB,1,finished,,2022-10-06T13:37:17.000Z,21a21y3k,syip0005,,,2022-10-06T13:20:35.000Z,2022-10-06T13:37:17.000Z,,scott-System-Product-Name,,,https://github.com/syip0005/hybridcompression/tree/5ca9d47212e4f5be2dbc407b9aa299d360528046,1000,72,HAE2,12,512,./model_param/state_9563937.pt,TRUE,CERN3,0.001,constant,MSE,none,0.1,Adam,default,1.00E-10,0.009265549,1000,0.005795964,0.011244926,8
soft-grass-301,1003,-,NVIDIA GeForce GTX 1060 6GB,1,finished,,2022-10-06T13:20:30.000Z,nlwgohfd,syip0005,,,2022-10-06T13:03:47.000Z,2022-10-06T13:20:30.000Z,,scott-System-Product-Name,,,https://github.com/syip0005/hybridcompression/tree/5ca9d47212e4f5be2dbc407b9aa299d360528046,1000,82,HAE2,12,512,./model_param/state_3003716.pt,TRUE,CERN3,0.001,constant,MSE,none,0.1,Adam,default,1.00E-10,0.008411451,1000,0.005595291,0.0102791,7.024390244
spring-deluge-300,1003,-,NVIDIA GeForce GTX 1060 6GB,1,finished,,2022-10-06T13:03:42.000Z,3ppekb92,syip0005,,,2022-10-06T12:46:59.000Z,2022-10-06T13:03:42.000Z,,scott-System-Product-Name,,,https://github.com/syip0005/hybridcompression/tree/5ca9d47212e4f5be2dbc407b9aa299d360528046,1000,96,HAE2,12,512,./model_param/state_9474633.pt,TRUE,CERN3,0.001,constant,MSE,none,0.1,Adam,default,1.00E-10,0.007999212,1000,0.004605079,0.010097669,6
divine-cherry-299,1010,-,NVIDIA GeForce GTX 1060 6GB,1,finished,,2022-10-06T12:46:54.000Z,3qnu4ta4,syip0005,,,2022-10-06T12:30:04.000Z,2022-10-06T12:46:54.000Z,,scott-System-Product-Name,,,https://github.com/syip0005/hybridcompression/tree/5ca9d47212e4f5be2dbc407b9aa299d360528046,1000,144,HAE2,12,512,./model_param/state_7869048.pt,TRUE,CERN3,0.001,constant,MSE,none,0.1,Adam,default,1.00E-10,0.006387106,1000,0.002809268,0.007947473,4
lucky-yogurt-298,1019,-,NVIDIA GeForce GTX 1060 6GB,1,finished,,2022-10-06T12:29:58.000Z,1fd2dwgz,syip0005,,,2022-10-06T12:12:59.000Z,2022-10-06T12:29:58.000Z,,scott-System-Product-Name,,,https://github.com/syip0005/hybridcompression/tree/5ca9d47212e4f5be2dbc407b9aa299d360528046,1000,192,HAE2,12,512,./model_param/state_9823125.pt,TRUE,CERN3,0.001,constant,MSE,none,0.1,Adam,default,1.00E-10,0.006200828,1000,0.002030218,0.006769343,3
royal-breeze-297,1020,-,NVIDIA GeForce GTX 1060 6GB,1,finished,,2022-10-06T12:12:53.000Z,2vbuxqvd,syip0005,,,2022-10-06T11:55:53.000Z,2022-10-06T12:12:53.000Z,,scott-System-Product-Name,,,https://github.com/syip0005/hybridcompression/tree/5ca9d47212e4f5be2dbc407b9aa299d360528046,1000,288,HAE2,12,512,./model_param/state_5353494.pt,TRUE,CERN3,0.001,constant,MSE,none,0.1,Adam,default,1.00E-10,0.006135839,1000,0.001591144,0.006459679,2
winter-totem-296,1053,-,NVIDIA GeForce GTX 1060 6GB,1,finished,,2022-10-06T11:55:45.000Z,1cqgcnx0,syip0005,,,2022-10-06T11:38:12.000Z,2022-10-06T11:55:45.000Z,,scott-System-Product-Name,,,https://github.com/syip0005/hybridcompression/tree/5ca9d47212e4f5be2dbc407b9aa299d360528046,1000,576,HAE2,12,512,./model_param/state_8552842.pt,TRUE,CERN3,0.001,constant,MSE,none,0.1,Adam,default,1.00E-10,0.006275954,1000,0.001891871,0.006618814,1
