Name,Runtime,Notes,GPU Type,GPU Count,State,Tags,Updated,ID,User,Group,Job Type,Created,End Time,Sweep,Hostname,Description,Commit,GitHub,epochs,latent_dimension,model,ae_input_days,batch_size,checkpoint,cnn_batchnorm,dataset,learning_rate,learning_rate_style,loss,noise,noise_pct,optimiser,optimiser_hyperparams,weight_decay,best_val_loss,epoch,train_loss,val_loss,cr
gallant-forest-248,83,-,NVIDIA GeForce GTX 1060 6GB,1,finished,,2022-10-06T01:42:42.000Z,1d0f8wa3,syip0005,,,2022-10-06T01:41:19.000Z,2022-10-06T01:42:42.000Z,,scott-System-Product-Name,,,https://github.com/syip0005/hybridcompression/tree/5ca9d47212e4f5be2dbc407b9aa299d360528046,1000,52,HAE,12,512,./model_param/state_2656434.pt,true,UMASS2,0.001,constant,MSE,none,0.1,Adam,default,1E-10,0.019873920828104,1000,0.012320245616138,0.021611010655761,22.1538461538462
hearty-sunset-247,62,-,NVIDIA GeForce GTX 1060 6GB,1,finished,,2022-10-06T01:41:14.000Z,c2pj2iq9,syip0005,,,2022-10-06T01:40:12.000Z,2022-10-06T01:41:14.000Z,,scott-System-Product-Name,,,https://github.com/syip0005/hybridcompression/tree/5ca9d47212e4f5be2dbc407b9aa299d360528046,1000,52,SCSAE,12,512,./model_param/state_2769957.pt,true,UMASS2,0.001,constant,MSE,none,0.1,Adam,default,1E-10,0.020398281514645,1000,0.013744520954788,0.021828666329384,22.1538461538462
stellar-planet-246,25,-,NVIDIA GeForce GTX 1060 6GB,1,finished,,2022-10-06T01:40:06.000Z,1wdcpunp,syip0005,,,2022-10-06T01:39:41.000Z,2022-10-06T01:40:06.000Z,,scott-System-Product-Name,,,https://github.com/syip0005/hybridcompression/tree/5ca9d47212e4f5be2dbc407b9aa299d360528046,1000,57,AE,12,512,./model_param/state_9044927.pt,true,UMASS2,0.001,constant,MSE,none,0.1,Adam,default,1E-10,0.021584264934063,1000,0.02041538618505,0.021630527451635,20.2105263157895
rose-sound-245,110,-,NVIDIA GeForce GTX 1060 6GB,1,finished,,2022-10-06T01:39:30.000Z,34a4l25t,syip0005,,,2022-10-06T01:37:40.000Z,2022-10-06T01:39:30.000Z,,scott-System-Product-Name,,,https://github.com/syip0005/hybridcompression/tree/5ca9d47212e4f5be2dbc407b9aa299d360528046,1000,57,HAE,12,512,./model_param/state_7278971.pt,true,UMASS2,0.001,constant,MSE,none,0.1,Adam,default,1E-10,0.01952020637691,1000,0.008488655090332,0.026663657277823,20.2105263157895
breezy-capybara-244,192,-,NVIDIA GeForce GTX 1060 6GB,1,finished,,2022-10-06T01:37:04.000Z,q9poua0q,syip0005,,,2022-10-06T01:33:52.000Z,2022-10-06T01:37:04.000Z,,scott-System-Product-Name,,,https://github.com/syip0005/hybridcompression/tree/5ca9d47212e4f5be2dbc407b9aa299d360528046,1000,57,SCSAE,12,512,./model_param/state_8073867.pt,true,UMASS2,0.001,constant,MSE,none,0.1,Adam,default,1E-10,0.020675105974078,1000,0.013531607575715,0.022171022370458,20.2105263157895
breezy-plant-243,25,-,NVIDIA GeForce GTX 1060 6GB,1,finished,,2022-10-06T01:33:47.000Z,fx9o5210,syip0005,,,2022-10-06T01:33:22.000Z,2022-10-06T01:33:47.000Z,,scott-System-Product-Name,,,https://github.com/syip0005/hybridcompression/tree/5ca9d47212e4f5be2dbc407b9aa299d360528046,1000,64,AE,12,512,./model_param/state_9699105.pt,true,UMASS2,0.001,constant,MSE,none,0.1,Adam,default,1E-10,0.02312133461237,1000,0.020394451916218,0.023156926035881,18
celestial-salad-242,82,-,NVIDIA GeForce GTX 1060 6GB,1,finished,,2022-10-06T01:33:16.000Z,3r2jw19c,syip0005,,,2022-10-06T01:31:54.000Z,2022-10-06T01:33:16.000Z,,scott-System-Product-Name,,,https://github.com/syip0005/hybridcompression/tree/5ca9d47212e4f5be2dbc407b9aa299d360528046,1000,64,HAE,12,512,./model_param/state_1939000.pt,true,UMASS2,0.001,constant,MSE,none,0.1,Adam,default,1E-10,0.019605956971645,1000,0.008163711056113,0.024960773065686,18
dainty-microwave-241,61,-,NVIDIA GeForce GTX 1060 6GB,1,finished,,2022-10-06T01:31:49.000Z,21atepix,syip0005,,,2022-10-06T01:30:48.000Z,2022-10-06T01:31:49.000Z,,scott-System-Product-Name,,,https://github.com/syip0005/hybridcompression/tree/5ca9d47212e4f5be2dbc407b9aa299d360528046,1000,64,SCSAE,12,512,./model_param/state_4628500.pt,true,UMASS2,0.001,constant,MSE,none,0.1,Adam,default,1E-10,0.02019022218883,1000,0.01053136587143,0.022797543555498,18
rose-galaxy-240,25,-,NVIDIA GeForce GTX 1060 6GB,1,finished,,2022-10-06T01:30:43.000Z,140v76ni,syip0005,,,2022-10-06T01:30:18.000Z,2022-10-06T01:30:43.000Z,,scott-System-Product-Name,,,https://github.com/syip0005/hybridcompression/tree/5ca9d47212e4f5be2dbc407b9aa299d360528046,1000,72,AE,12,512,./model_param/state_9834714.pt,true,UMASS2,0.001,constant,MSE,none,0.1,Adam,default,1E-10,0.021582370623946,1000,0.020410081371665,0.021672263741493,16
super-paper-239,81,-,NVIDIA GeForce GTX 1060 6GB,1,finished,,2022-10-06T01:30:13.000Z,3bpeybsz,syip0005,,,2022-10-06T01:28:52.000Z,2022-10-06T01:30:13.000Z,,scott-System-Product-Name,,,https://github.com/syip0005/hybridcompression/tree/5ca9d47212e4f5be2dbc407b9aa299d360528046,1000,72,HAE,12,512,./model_param/state_5816760.pt,true,UMASS2,0.001,constant,MSE,none,0.1,Adam,default,1E-10,0.01982000656426,1000,0.008374602533877,0.025853017345071,16
